CLUTCH_NUMBER,DATA_EGGS_FOUND,COLOR,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,ROOM,CLUTCH_ORDER,DAYS_IN_TREATMENT,DATE_EGGS_LAST_CHECKED,SAMPLE,YOLK_SAC,IMAGE,NOTES
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,4,0.012,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,5,0.011,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,6,0.012,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,7,0.011,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,8,0.011,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,9,0.012,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,10,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,11,0.016,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,12,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,13,0.014,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,14,0.014,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,15,0.012,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,16,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,17,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,18,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,19,0.014,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,20,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,21,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,22,0.011,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,23,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,24,0.014,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,25,0.012,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,26,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,27,0.014,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,28,0.013,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,29,0.014,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,30,NA,1142,unclear
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,31,0.011,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,32,0.010,1142,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,1,0.009,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,2,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,3,0.010,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,4,0.013,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,5,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,6,0.013,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,7,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,8,0.012,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,9,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,10,0.014,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,11,0.008,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,12,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,13,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,14,0.012,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,15,0.015,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,16,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,17,0.013,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,18,0.012,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,19,0.010,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,20,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,21,0.012,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,22,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,23,0.013,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,24,0.013,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,25,0.012,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,26,0.024,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,27,0.013,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,28,0.011,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,29,0.012,1143,
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,30,NA,1143,timestamp
100,15/02/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,1,55,14/02/2023,31,0.009,1143,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,1,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,2,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,3,0.012,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,4,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,5,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,6,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,7,0.015,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,8,0.014,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,9,0.015,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,10,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,11,0.011,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,12,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,13,0.014,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,14,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,15,NA,1161,blurry
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,16,0.010,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,17,0.015,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,18,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,19,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,20,NA,1161,blurry
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,21,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,22,0.014,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,23,0.014,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,24,0.017,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,25,0.019,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,26,0.013,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,27,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,28,0.016,1161,
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,29,NA,1161,timestamp
104,22/02/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,1,96,21/02/2023,30,NA,1161,timestamp
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,1,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,2,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,3,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,4,0.017,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,5,0.017,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,6,0.020,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,7,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,8,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,9,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,10,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,11,0.014,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,12,0.016,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,13,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,14,0.016,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,15,0.016,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,16,0.016,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,17,0.017,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,18,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,19,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,20,0.018,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,21,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,22,0.020,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,23,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,24,0.019,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,25,0.017,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,26,0.021,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,27,0.020,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,28,0.020,1168,
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,29,NA,1168,timestamp
105,22/02/2023,white,CPRE375,CPRE377,core,Pretty Patches,27,268,3,2,96,21/02/2023,30,0.018,1168,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,1,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,2,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,3,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,4,0.018,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,5,0.018,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,6,0.021,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,7,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,8,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,9,0.016,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,10,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,11,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,12,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,13,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,14,0.021,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,15,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,16,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,17,0.022,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,18,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,19,0.018,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,20,0.016,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,21,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,22,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,23,0.020,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,24,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,25,0.017,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,26,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,27,0.016,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,28,0.018,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,29,0.019,0842,
107,23/02/2023,white,CPRE521,CPRE524,core,Pretty Patches,28.5,31,2,1,97,22/02/2023,30,0.017,0842,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,1,NA,0849,timestamp
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,2,NA,0849,timestamp
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,3,0.016,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,4,0.013,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,5,0.013,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,6,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,7,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,8,0.013,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,9,0.013,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,10,0.015,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,11,0.015,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,12,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,13,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,14,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,15,0.015,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,16,0.013,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,17,0.015,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,18,0.017,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,19,0.015,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,20,0.012,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,21,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,22,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,23,0.013,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,24,0.014,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,25,0.012,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,26,0.016,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,27,0.015,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,28,0.016,0849,
108,23/02/2023,white,CARL369,CARL349,core,Arlington Reef,28.5,216,3,1,97,22/02/2023,29,0.012,0849,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,1,0.011,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,2,0.011,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,3,0.009,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,4,0.012,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,5,0.008,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,6,0.009,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,7,0.009,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,8,0.010,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,9,0.014,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,10,0.013,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,11,0.015,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,12,0.011,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,13,0.012,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,14,0.014,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,15,0.011,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,16,0.011,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,17,0.012,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,18,0.013,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,19,0.012,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,20,0.009,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,21,0.012,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,22,0.012,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,23,0.015,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,24,0.013,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,25,0.009,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,26,0.008,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,27,0.011,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,28,0.014,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,29,0.013,1180,
109,23/02/2023,white,CARL367,CARL363,core,Arlington Reef,28.5,132,3,1,97,22/02/2023,30,0.009,1180,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,1,0.020,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,2,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,3,0.020,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,4,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,5,0.020,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,6,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,7,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,8,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,9,0.022,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,10,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,11,0.019,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,12,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,13,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,14,0.022,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,15,0.018,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,16,0.019,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,17,0.022,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,18,0.020,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,19,0.020,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,20,0.020,0857,
