CLUTCH_NUMBER,DATE_OF_HATCH,DATE_SAMPLED,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,LEVEL,REPLICATE,CLUTCH_ORDER,PARENTAL_DAYS_IN_TREATMENT,AGE,SAMPLE_NO,LENGTH,MASS,NOTES
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,16,19.76,0.2547,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,17,22.24,0.3884,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,18,21.45,0.3145,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,19,20.60,0.2823,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,20,13.52,0.0678,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,21,23.29,0.4410,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,22,18.09,0.1861,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,23,20.71,0.3012,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,24,21.17,0.3265,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,1,17.87,0.1533,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,2,16.38,0.1170,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,3,16.83,0.1326,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,4,18.88,0.1856,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,5,22.01,0.3159,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,6,21.64,0.2878,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,7,21.52,0.2878,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,8,19.76,0.2095,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,9,19.86,0.2231,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,10,17.70,0.1506,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,11,20.22,0.2288,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,12,22.27,0.3350,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,13,22.93,0.3557,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,14,20.10,0.2187,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,15,18.60,0.1781,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,16,22.10,0.3381,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,17,20.02,0.2290,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,18,20.46,0.2387,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,19,19.67,0.2171,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,20,19.55,0.2000,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,21,22.25,0.3077,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,22,17.44,0.1398,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,23,15.94,0.0973,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,24,19.54,0.2153,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,25,18.54,0.1724,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,26,18.90,0.2025,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,27,17.69,0.1509,
93,24/02/2023,26/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,277,2,1,3,86,2-month,28,18.74,0.1863,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,1,22.09,0.3491,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,2,19.62,0.2504,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,3,18.71,0.1994,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,4,21.16,0.3058,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,5,22.71,0.3804,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,6,18.26,0.1853,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,7,19.05,0.2319,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,8,19.59,0.2566,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,9,19.33,0.2288,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,10,20.73,0.2986,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,11,18.41,0.2105,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,12,20.88,0.2853,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,13,22.67,0.3844,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,14,20.28,0.2326,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,15,19.95,0.2517,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,16,21.58,0.3358,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,17,18.95,0.2204,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,18,18.99,0.2618,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,19,18.59,0.2088,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,20,18.50,0.1857,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,21,19.82,0.2634,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,22,20.80,0.2795,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,23,20.23,0.2375,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,24,17.82,0.1918,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,25,18.27,0.1827,
100,24/02/2023,26/04/2023,CARL249,CARL360,core,Arlington Reef,30,275,2,1,1,55,2-month,26,17.50,0.1752,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,1,20.85,0.2963,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,2,19.62,0.2214,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,3,21.44,0.3212,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,4,20.05,0.2581,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,5,19.97,0.2484,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,6,19.75,0.2148,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,7,18.13,0.1915,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,8,22.74,0.3866,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,9,19.17,0.2177,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,10,18.94,0.2228,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,11,19.66,0.2187,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,12,18.53,0.1931,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,13,21.23,0.3254,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,14,20.63,0.2713,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,15,18.90,0.2167,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,16,19.20,0.2082,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,17,20.26,0.2820,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,18,20.04,0.2586,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,19,22.58,0.3577,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,20,17.16,0.1574,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,21,18.63,0.2102,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,22,19.86,0.2635,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,23,18.88,0.2037,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,24,19.93,0.2430,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,25,18.67,0.2102,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,26,21.53,0.3393,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,27,18.76,0.2760,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,28,19.77,0.2454,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,29,22.57,0.3839,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,30,20.98,0.2936,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,31,15.29,0.1022,
104,3/03/2023,2/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,361,3,3,1,96,2-month,32,19.12,0.2062,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,1,20.73,0.2857,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,2,22.45,0.4102,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,3,19.20,0.2194,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,4,20.66,0.2986,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,5,21.33,0.3350,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,6,20.13,0.2776,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,7,20.38,0.2741,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,8,17.65,0.1801,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,9,14.91,0.1102,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,10,19.65,0.2479,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,11,23.23,0.4371,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,12,19.89,0.2706,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,13,19.50,0.2553,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,14,19.25,0.2446,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,15,13.08,0.0781,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,16,18.07,0.1953,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,17,16.83,0.1610,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,18,20.27,0.2632,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,19,23.56,0.4538,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,20,17.12,0.1623,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,21,16.03,0.1201,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,22,14.46,0.0883,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,23,18.94,0.2248,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,24,17.49,0.1772,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,25,19.58,0.2415,
108,5/03/2023,4/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,312,3,2,1,97,2-month,26,17.87,0.1696,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,1,21.72,0.3278,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,2,19.04,0.2191,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,3,24.98,0.5197,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,4,22.99,0.4020,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,5,22.19,0.3234,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,6,20.27,0.2704,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,7,21.12,0.2799,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,8,17.90,0.1867,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,9,19.27,0.2153,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,10,23.24,0.3791,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,11,19.04,0.2121,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,12,21.84,0.3388,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,13,17.05,0.1649,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,14,18.23,0.1894,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,15,18.36,0.1844,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,16,21.54,0.2939,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,17,17.88,0.1830,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,18,20.21,0.2641,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,19,22.24,0.3509,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,20,24.32,0.4871,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,21,18.30,0.1916,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,22,20.32,0.2540,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,23,18.90,0.2249,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,24,20.62,0.2966,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,25,22.25,0.3556,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,26,21.68,0.3309,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,27,20.02,0.2697,
107,5/03/2023,4/05/2023,CPRE521,CPRE524,core,Pretty Patches,28.5,315,3,3,1,97,2-month,28,20.93,0.2101,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,1,21.95,0.3236,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,2,22.10,0.3177,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,3,22.92,0.3822,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,4,22.95,0.3837,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,5,17.97,0.1642,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,6,22.27,0.3421,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,7,19.25,0.2094,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,8,20.86,0.2726,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,9,22.70,0.3588,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,10,19.20,0.1881,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,11,20.57,0.2686,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,12,22.39,0.3699,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,13,19.22,0.2220,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,14,19.14,0.2074,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,15,22.47,0.3616,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,16,20.56,0.2599,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,17,19.95,0.2445,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,18,21.60,0.3069,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,19,20.90,0.2629,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,20,22.86,0.3862,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,21,15.76,0.1144,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,22,20.66,0.2634,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,23,22.45,0.4006,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,24,21.60,0.3176,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,25,16.27,0.1152,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,26,19.24,0.2273,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,27,21.18,0.3102,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,28,20.12,0.2780,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,29,16.20,0.1268,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,30,21.81,0.3399,
105,5/03/2023,4/05/2023,CPRE375,CPRE377,core,Pretty Patches,27,316,3,3,2,96,2-month,31,21.77,0.3700,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,1,25.08,0.5406,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,2,23.16,0.4086,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,3,22.50,0.3638,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,4,24.31,0.4544,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,5,22.59,0.3724,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,6,21.99,0.3297,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,7,26.83,0.6439,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,8,20.97,0.2924,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,9,24.93,0.5238,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,10,25.09,0.5121,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,11,20.97,0.2667,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,12,26.83,0.6380,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,13,20.24,0.2651,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,14,21.32,0.2999,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,15,20.73,0.2788,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,16,17.79,0.1741,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,17,17.11,0.1528,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,18,18.92,0.2018,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,19,19.54,0.2345,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,20,18.29,0.1866,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,21,22.22,0.3513,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,22,17.69,0.1727,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,23,16.74,0.1274,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,24,18.66,0.2001,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,25,12.87,0.0556,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,26,15.34,0.1103,
110,7/03/2023,6/05/2023,CPRE453,CPRE459,core,Pretty Patches,28.5,108,1,3,1,99,2-month,27,15.57,0.1017,
111,10/03/2023,9/05/2023,CVLA468,CVLA477,core,Vlassof Cay,27,120,1,2,1,101,2-month,1,20.20,0.2483,
