CLUTCH_NUMBER,DATE_OF_HATCH,DATE_SAMPLED,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,LEVEL,REPLICATE,CLUTCH_ORDER,PARENTAL_DAYS_IN_TREATMENT,AGE,AGE_DAYS,SAMPLE_NO,LENGTH,MASS,NOTES
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,22,20.66,0.2877,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,23,21.49,0.3408,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,24,20.63,0.2723,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,25,17.96,0.1790,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,26,21.11,0.3249,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,27,17.87,0.1738,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,28,24.54,0.4633,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,29,19.47,0.2208,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,30,19.94,0.2721,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,1,24.31,0.4284,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,2,25.76,0.5702,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,3,27.72,0.7299,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,4,23.08,0.2617,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,5,22.37,0.3566,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,6,25.55,0.5561,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,7,26.09,0.5566,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,8,26.36,0.6006,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,9,29.01,0.7545,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,10,27.50,0.6391,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,11,28.05,0.7036,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,12,27.23,0.6438,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,13,22.17,0.3181,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,14,25.57,0.5022,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,15,16.17,0.5552,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,16,24.20,0.4195,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,17,22.26,0.3314,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,18,22.24,0.3144,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,19,21.16,0.2661,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,20,22.21,0.3104,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,21,19.64,0.2156,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,22,22.26,0.3300,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,23,21.59,0.2749,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,24,19.73,0.2237,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,25,19.83,0.2197,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,26,21.24,0.2287,
92,20/02/2023,8/05/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,213,2,1,2,46,2.5-month,77,27,17.10,0.1393,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,1,27.01,0.6721,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,2,23.79,0.4200,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,3,25.79,0.5624,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,4,25.27,0.5504,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,5,24.77,0.5148,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,6,23.26,0.4249,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,7,22.99,0.3857,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,8,23.29,0.3804,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,9,25.66,0.5245,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,10,29.91,0.8818,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,11,25.98,0.5445,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,12,24.17,0.4444,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,13,25.89,0.5497,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,14,23.85,0.4371,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,15,24.29,0.4650,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,16,24.89,0.4858,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,17,22.43,0.3484,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,18,25.10,0.5113,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,19,21.38,0.2993,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,20,21.78,0.3206,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,21,24.25,0.4581,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,22,21.51,0.3140,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,23,19.14,0.2074,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,24,19.52,0.2278,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,25,20.35,0.2646,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,26,18.75,0.1990,
91,22/02/2023,9/05/2023,CARL241,CARL239,core,Arlington Reef,27,282,2,1,3,85,2.5-month,76,27,17.12,0.1460,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,1,24.60,0.4750,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,2,26.40,0.6413,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,3,27.37,0.6806,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,4,24.37,0.5080,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,5,23.93,0.4531,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,6,26.17,0.6442,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,7,24.06,0.4646,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,8,27.89,0.7782,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,9,27.36,0.7308,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,10,24.89,0.5196,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,11,26.02,0.5891,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,12,23.05,0.4055,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,13,22.38,0.3893,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,14,21.38,0.3395,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,15,21.14,0.2922,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,16,21.13,0.2867,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,17,25.22,0.5354,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,18,20.70,0.2828,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,19,20.68,0.2822,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,20,20.01,0.2577,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,21,22.34,0.3649,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,22,18.94,0.2269,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,23,17.69,0.1557,
96,23/02/2023,10/05/2023,CARL338,CARL345,core,Arlington Reef,28.5,105,1,1,1,87,2.5-month,76,24,15.18,0.0877,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,1,28.47,0.8021,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,2,26.48,0.7498,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,3,25.73,0.6363,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,4,30.15,0.9964,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,5,26.46,0.6528,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,6,28.86,0.9433,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,7,29.03,0.9327,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,8,26.70,0.7385,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,9,28.67,0.8477,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,10,28.23,0.7744,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,11,28.35,0.8042,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,12,23.02,0.3630,
99,23/02/2023,11/05/2023,CARL335,CARL359,core,Arlington Reef,28.5,106,1,1,1,88,2.5-month,77,13,26.87,0.6713,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,1,25.40,0.5173,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,2,26.46,0.5766,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,3,26.09,0.6054,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,4,25.81,0.5350,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,5,24.39,0.4199,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,6,27.15,0.6496,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,7,28.04,0.6503,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,8,23.52,0.4315,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,9,25.25,0.5131,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,10,27.40,0.6646,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,11,25.71,0.5235,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,12,25.07,0.4492,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,13,23.68,0.4139,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,14,22.46,0.3495,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,15,23.89,0.3914,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,16,23.83,0.4266,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,17,23.15,0.3588,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,18,22.06,0.3334,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,19,22.82,0.3588,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,20,23.12,0.3540,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,21,22.50,0.3530,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,22,21.14,0.2621,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,23,20.85,0.2629,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,24,20.35,0.2480,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,25,18.41,0.1856,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,26,13.85,0.0722,
93,24/02/2023,12/05/2023,CSUD009,CSUD212,core,Sudbury Reef,27,218,2,3,3,86,2.5-month,77,27,,,decomposed
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,1,24.97,0.5282,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,2,23.80,0.4707,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,3,25.79,0.5531,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,4,23.29,0.4369,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,5,27.75,0.7420,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,6,25.65,0.5741,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,7,26.11,0.6254,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,8,25.30,0.5349,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,9,24.76,0.4941,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,10,24.52,0.4829,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,11,22.69,0.3954,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,12,23.12,0.3983,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,13,23.82,0.4710,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,14,28.00,0.6865,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,15,23.71,0.4320,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,16,23.36,0.4191,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,17,22.16,0.3811,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,18,22.81,0.3775,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,19,20.82,0.2721,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,20,21.07,0.3119,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,21,21.48,0.3389,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,22,23.28,0.3942,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,23,21.92,0.3409,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,24,20.07,0.2581,
100,24/02/2023,13/05/2023,CARL249,CARL360,core,Arlington Reef,30,373,3,3,1,55,2.5-month,78,25,21.19,0.2781,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,1,25.13,0.5070,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,2,27.01,0.6266,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,3,25.05,0.5084,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,4,24.92,0.4847,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,5,29.13,0.8175,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,6,23.41,0.4570,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,7,24.58,0.4754,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,8,26.03,0.5814,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,9,24.39,0.4702,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,10,25.15,0.4866,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,11,26.17,0.5351,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,12,24.13,0.4366,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,13,24.03,0.4365,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,14,26.99,0.5827,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,15,21.75,0.2909,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,16,22.05,0.3207,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,17,23.47,0.4238,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,18,24.00,0.4081,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,19,20.80,0.2645,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,20,23.98,0.4193,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,21,19.75,0.2190,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,22,19.18,0.1979,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,23,20.06,0.2452,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,24,20.10,0.2363,
104,3/03/2023,16/05/2023,CPRE447,CPRE452,core,Pretty Patches,30,171,1,1,1,96,2.5-month,74,25,17.16,0.1536,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,1,25.55,0.5987,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,2,22.01,0.3306,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,3,25.52,0.5907,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,4,28.51,0.8602,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,5,26.34,0.6538,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,6,24.11,0.4626,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,7,22.39,0.3708,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,8,25.93,0.6039,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,9,23.84,0.4068,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,10,22.11,0.3452,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,11,21.31,0.3092,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,12,22.24,0.3646,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,13,21.82,0.3516,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,14,21.44,0.3211,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,15,21.26,0.3318,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,16,22.92,0.3929,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,17,21.32,0.2995,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,18,22.59,0.3742,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,19,20.54,0.2772,
108,5/03/2023,20/05/2023,CARL369,CARL349,core,Arlington Reef,28.5,112,1,1,1,97,2.5-month,76,20,21.24,0.3182,
